python : import time: self [us] | cumulative | imported package
No linha:1 caractere:1
+ python -X importtime -c "import src.besx.entrypoints.dashboard.stream ...
+ ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : NotSpecified: (import time: se...mported package:String) [], RemoteException
    + FullyQualifiedErrorId : NativeCommandError
 
import time:       626 |        626 |                     xarray.backends.lru_cache
import time:       848 |       5300 |                   xarray.backends.file_manager
import time:       606 |        606 |                       xarray.backends.netcdf3
import time:       640 |        640 |                       xarray.backends.store
import time:      1034 |       2280 |                     xarray.backends.netCDF4_
import time:       811 |       3091 |                   xarray.backends.h5netcdf_
import time:       641 |        641 |                   xarray.backends.memory
import time:       856 |        856 |                   xarray.backends.plugins
import time:       884 |        884 |                   xarray.backends.pydap_
import time:      1131 |       1131 |                   xarray.backends.scipy_
import time:      1216 |       1216 |                   xarray.backends.zarr
import time:       705 |      17617 |                 xarray.backends
import time:      1579 |       1579 |                 xarray.namedarray.daskmanager
import time:      1364 |       1364 |                 xarray.structure.combine
import time:      1309 |      21867 |               xarray.backends.api
import time:       643 |      22510 |             xarray.tutorial
import time:     10746 |      10746 |             xarray.ufuncs
import time:      1274 |       1274 |             xarray.coding.frequencies
import time:      1035 |       1035 |             xarray.core.extensions
import time:      1096 |       1096 |             xarray.core.parallel
import time:       633 |        633 |             xarray.util.print_versions
import time:      3265 |     139750 |           xarray
import time:      3695 |     210177 |         plotly.express._imshow
import time:      1162 |       1162 |           plotly.express._doc
import time:     70222 |      71384 |         plotly.express._chart_types
import time:      1060 |       1060 |           plotly.data
import time:       937 |       1996 |         plotly.express.data
import time:       889 |        889 |         plotly.express.colors
import time:      1121 |     285565 |       plotly.express
import time:       976 |        976 |           besx.domain
import time:      1169 |       2144 |         besx.domain.models
import time:       753 |        753 |         rainflow
import time:      3152 |       6049 |       besx.domain.models.degradation_model
import time:      1080 |     292957 |     besx.infrastructure.ui.streamlit.utils.render_utils
import time:       240 |        240 |         besx.infrastructure.files
import time:       978 |       1217 |       besx.infrastructure.files.file_manager
import time:       239 |        239 |         besx.infrastructure.loaders
import time:       579 |        579 |         besx.infrastructure.loaders.conversor
import time:       823 |        823 |             scipy.__config__
import time:       581 |        581 |             scipy.version
import time:       514 |        514 |             scipy._distributor_init
import time:       374 |        374 |                 cython
import time:      1522 |       1896 |               scipy._lib._testutils
import time:       491 |       2386 |             scipy._lib
import time:      1219 |       1219 |             scipy._lib._pep440
